committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00428623,GOOGLE LLC NETPAC,2018,M2,201802209094612349,23,D2948,1209939,CCM,CAMPAIGN COMMITTEE,C00548180,C00548180,WESTERMAN FOR CONGRESS,AR,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-01-19 00:00:00,1000.00,H,HOUSE,04,H4AR04048,"WESTERMAN, BRUCE",BRUCE,WESTERMAN,,,,AR,ARKANSAS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-23 09:07:19.539,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4022020181514106498,HOT SPRINGS NATIONAL,71903,CONTRIBUTIONS,,2018,SB,4022220181514504480,http://docquery.fec.gov/cgi-bin/fecimg/?201802209094612349,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M3,201803209096636556,23,D2980,1215159,CCM,CAMPAIGN COMMITTEE,C00285171,C00285171,RE-ELECT MCGOVERN COMMITTEE,MA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-02-27 00:00:00,1000.00,H,HOUSE,02,H4MA03022,"MCGOVERN, JAMES P.",JAMES,MCGOVERN,P.,,,MA,MASSACHUSETTS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-03-21 01:34:02.914,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032020181519043025,WORCESTER,01606,CONTRIBUTIONS,,2018,SB,4032020181519073955,http://docquery.fec.gov/cgi-bin/fecimg/?201803209096636556,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M3,201803209096636557,23,D2981,1215159,CCM,CAMPAIGN COMMITTEE,C00443689,C00443689,PEOPLE FOR BEN,NM,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-02-27 00:00:00,1000.00,H,HOUSE,03,H8NM03196,"LUJAN, BEN",BEN,LUJAN,,,,NM,NEW MEXICO,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-03-21 01:34:12.229,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032020181519043025,SANTA FE,87594,CONTRIBUTIONS,,2018,SB,4032020181519073961,http://docquery.fec.gov/cgi-bin/fecimg/?201803209096636557,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M3,201803209096636558,23,D2973,1215159,CCM,CAMPAIGN COMMITTEE,C00327023,C00327023,SCHAKOWSKY FOR CONGRESS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-02-06 00:00:00,1000.00,H,HOUSE,09,H8IL09067,"SCHAKOWSKY, JANICE",JANICE,SCHAKOWSKY,,,,IL,ILLINOIS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-03-21 01:34:15.128,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032020181519043025,EVANSTON,60204,CONTRIBUTIONS,,2018,SB,4032020181519073967,http://docquery.fec.gov/cgi-bin/fecimg/?201803209096636558,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M3,201803209096636558,23,D2983,1215159,CCM,CAMPAIGN COMMITTEE,C00554113,C00554113,RATCLIFFE FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-02-27 00:00:00,1000.00,H,HOUSE,04,H4TX04153,"RATCLIFFE, JOHN",JOHN,RATCLIFFE,,,,TX,TEXAS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-03-21 01:34:02.914,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032020181519043025,ROCKWALL,750326670,CONTRIBUTIONS,,2018,SB,4032020181519073969,http://docquery.fec.gov/cgi-bin/fecimg/?201803209096636558,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M3,201803209096636559,23,D2975,1215159,CCM,CAMPAIGN COMMITTEE,C00410639,C00410639,PERLMUTTER FOR CONGRESS,CO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-02-06 00:00:00,1000.00,H,HOUSE,07,H6CO07023,"PERLMUTTER, EDWIN G.",EDWIN G.,PERLMUTTER,,,,CO,COLORADO,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-03-21 01:34:02.915,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032020181519043025,WHEAT RIDGE,800335245,CONTRIBUTIONS,,2018,SB,4032020181519073975,http://docquery.fec.gov/cgi-bin/fecimg/?201803209096636559,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M3,201803209096636560,23,D2978,1215159,CCM,CAMPAIGN COMMITTEE,C00313510,C00313510,PASCRELL FOR CONGRESS,NJ,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-02-27 00:00:00,1000.00,H,HOUSE,09,H6NJ08118,"PASCRELL, WILLIAM",WILLIAM,PASCRELL,,,,NJ,NEW JERSEY,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-03-21 01:34:05.317,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032020181519043025,TEANECK,076660100,CONTRIBUTIONS,,2018,SB,4032020181519073979,http://docquery.fec.gov/cgi-bin/fecimg/?201803209096636560,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M3,201803209096636560,23,D2979,1215159,CCM,CAMPAIGN COMMITTEE,C00514893,C00514893,PEOPLE FOR DEREK KILMER,WA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-02-27 00:00:00,1000.00,H,HOUSE,06,H2WA06129,"KILMER, DEREK",DEREK,KILMER,,,,WA,WASHINGTON,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-03-21 01:34:02.915,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032020181519043025,TACOMA,984011381,CONTRIBUTIONS,,2018,SB,4032020181519073981,http://docquery.fec.gov/cgi-bin/fecimg/?201803209096636560,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M3,201703209050896525,23,D2611,1153137,CCM,CAMPAIGN COMMITTEE,C00575548,C00575548,CATHERINE CORTEZ MASTO FOR SENATE,NV,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2017-02-13 00:00:00,1000.00,S,SENATE,,S6NV00200,"MASTO, CATHERINE CORTEZ",CATHERINE,MASTO,CORTEZ,,,NV,NEVADA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032120171380331950,LAS VEGAS,89139,CONTRIBUTIONS,,2018,SB,4032120171380354798,http://docquery.fec.gov/cgi-bin/fecimg/?201703209050896525,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M3,201703209050896525,23,D2602,1153137,CCM,CAMPAIGN COMMITTEE,C00499947,C00499947,FRIENDS OF DAN KILDEE,MI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-02-28 00:00:00,1000.00,H,HOUSE,05,H2MI05119,"KILDEE, DAN",DAN,KILDEE,,,,MI,MICHIGAN,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032120171380331950,FLINT,48501,CONTRIBUTIONS,,2018,SB,4032120171380354800,http://docquery.fec.gov/cgi-bin/fecimg/?201703209050896525,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M3,201703209050896525,23,D2612,1153137,CCM,CAMPAIGN COMMITTEE,C00458828,C00458828,TEAM GRAHAM INC,SC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 CONTRIBUTION,,,2017-02-13 00:00:00,1000.00,S,SENATE,,S0SC00149,"GRAHAM, LINDSEY",LINDSEY,GRAHAM,,,,SC,SOUTH CAROLINA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-09-20 01:54:02.842,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032120171380331950,COLUMBIA,29202,CONTRIBUTIONS,,2018,SB,4032120171380354802,http://docquery.fec.gov/cgi-bin/fecimg/?201703209050896525,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M3,201703209050896526,23,D2603,1153137,CCM,CAMPAIGN COMMITTEE,C00445452,C00445452,CONNOLLY FOR CONGRESS,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-02-28 00:00:00,1000.00,H,HOUSE,11,H8VA11062,"CONNOLLY, GERALD E",GERALD,CONNOLLY,E,,,VA,VIRGINIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032120171380331950,FAIRFAX,22031,CONTRIBUTIONS,,2018,SB,4032120171380354804,http://docquery.fec.gov/cgi-bin/fecimg/?201703209050896526,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M3,201703209050896526,23,D2613,1153137,CCM,CAMPAIGN COMMITTEE,C00207993,C00207993,FRIENDS OF JIM INHOFE,OK,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 CONTRIBUTION,,,2017-02-13 00:00:00,1000.00,S,SENATE,,S4OK00083,"INHOFE, JAMES M.",JAMES,INHOFE,M.,,,OK,OKLAHOMA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032120171380331950,OKLAHOMA CITY,731131300,CONTRIBUTIONS,,2018,SB,4032120171380354806,http://docquery.fec.gov/cgi-bin/fecimg/?201703209050896526,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M3,201703209050896526,23,D2604,1153137,CCM,CAMPAIGN COMMITTEE,C00498907,C00498907,"DEB FISCHER FOR US SENATE, INC.",NE,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-02-23 00:00:00,1000.00,S,SENATE,,S2NE00094,"FISCHER, DEBRA",DEBRA,FISCHER,,,,NE,NEBRASKA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032120171380331950,LINCOLN,68506,CONTRIBUTIONS,,2018,SB,4032120171380354808,http://docquery.fec.gov/cgi-bin/fecimg/?201703209050896526,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M3,201703209050896527,23,D2614,1153137,CCM,CAMPAIGN COMMITTEE,C00532465,C00532465,ROUNDS FOR SENATE,SD,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 CONTRIBUTION,,,2017-02-13 00:00:00,1000.00,S,SENATE,,S4SD00049,"ROUNDS, MIKE",MIKE,ROUNDS,,,,SD,SOUTH DAKOTA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032120171380331950,PIERRE,575010250,CONTRIBUTIONS,,2018,SB,4032120171380354810,http://docquery.fec.gov/cgi-bin/fecimg/?201703209050896527,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M3,201703209050896527,23,D2615,1153137,CCM,CAMPAIGN COMMITTEE,C00473827,C00473827,FRIENDS OF MIKE LEE INC.,UT,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2017-02-13 00:00:00,1000.00,S,SENATE,,S0UT00165,"LEE, MIKE",MIKE,LEE,,,,UT,UTAH,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032120171380331950,SALT LAKE CITY,84101,CONTRIBUTIONS,,2018,SB,4032120171380354814,http://docquery.fec.gov/cgi-bin/fecimg/?201703209050896527,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M3,201703209050896528,23,D2616,1153137,CCM,CAMPAIGN COMMITTEE,C00545749,C00545749,EMMER FOR CONGRESS,MN,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-02-13 00:00:00,1000.00,H,HOUSE,06,H4MN06087,"EMMER, THOMAS EARL",THOMAS EARL,EMMER,,,,MN,MINNESOTA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032120171380331950,ANOKA,553030998,CONTRIBUTIONS,,2018,SB,4032120171380354818,http://docquery.fec.gov/cgi-bin/fecimg/?201703209050896528,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M3,201703209050896529,23,D2617,1153137,CCM,CAMPAIGN COMMITTEE,C00458125,C00458125,JUDY CHU FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-02-13 00:00:00,1000.00,H,HOUSE,27,H0CA32101,"CHU, JUDY",JUDY,CHU,,,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032120171380331950,LOS ANGELES,90048,CONTRIBUTIONS,,2018,SB,4032120171380354822,http://docquery.fec.gov/cgi-bin/fecimg/?201703209050896529,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348452,23,D2630,1159458,CCM,CAMPAIGN COMMITTEE,C00431056,C00431056,BOB CASEY FOR SENATE INC,PA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-08 00:00:00,1000.00,S,SENATE,,S6PA00217,"CASEY, ROBERT P. JR.",ROBERT,CASEY,P.,,JR.,PA,PENNSYLVANIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,PHILADELPHIA,19102,CONTRIBUTIONS,,2018,SB,4042420171400242670,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348452,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348455,23,D2643,1159458,CCM,CAMPAIGN COMMITTEE,C00505552,C00505552,HEIDI FOR SENATE,ND,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-30 00:00:00,1000.00,S,SENATE,,S2ND00099,"HEITKAMP, HEIDI",HEIDI,HEITKAMP,,,,ND,NORTH DAKOTA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,BISMARCK,58502,CONTRIBUTIONS,,2018,SB,4042420171400242690,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348455,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348458,23,D2645,1159458,CCM,CAMPAIGN COMMITTEE,C00547976,C00547976,BEN SASSE FOR US SENATE INC.,NE,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 CONTRIBUTION,,,2017-03-23 00:00:00,1000.00,S,SENATE,,S4NE00090,"SASSE, BEN",BEN,SASSE,,,,NE,NEBRASKA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,FREMONT,68026,CONTRIBUTIONS,,2018,SB,4042420171400242703,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348458,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348458,23,D2606,1159458,CCM,CAMPAIGN COMMITTEE,C00450049,C00450049,PAUL TONKO FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-01 00:00:00,1000.00,H,HOUSE,20,H8NY21203,"TONKO, PAUL DAVID",PAUL DAVID,TONKO,,,,NY,NEW YORK,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,ALBANY,122061350,CONTRIBUTIONS,,2018,SB,4042420171400242705,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348458,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348458,23,D2626,1159458,CCM,CAMPAIGN COMMITTEE,C00570960,C00570960,AL FRANKEN FOR SENATE,MN,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 CONTRIBUTION,,,2017-03-08 00:00:00,1000.00,S,SENATE,00,S8MN00438,"FRANKEN, AL",AL,FRANKEN,,,,MN,MINNESOTA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,MINNEAPOLIS,554583144,CONTRIBUTIONS,,2018,SB,4042420171400242707,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348458,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348460,23,D2618,1159458,CCM,CAMPAIGN COMMITTEE,C00472365,C00472365,"YODER FOR CONGRESS, INC",KS,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-06 00:00:00,1000.00,H,HOUSE,03,H0KS03137,"YODER, KEVIN",KEVIN,YODER,,,,KS,KANSAS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,OVERLAND PARK,66225,CONTRIBUTIONS,,2018,SB,4042420171400242719,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348460,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348461,23,D2628,1159458,CCM,CAMPAIGN COMMITTEE,C00412304,C00412304,MONTANANS FOR TESTER,MT,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-08 00:00:00,1000.00,S,SENATE,,S6MT00162,"TESTER, JON",JON,TESTER,,,,MT,MONTANA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,BILLINGS,59103,CONTRIBUTIONS,,2018,SB,4042420171400242721,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348461,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348461,23,D2619,1159458,CCM,CAMPAIGN COMMITTEE,C00343871,C00343871,SCHIFF FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-08 00:00:00,1000.00,H,HOUSE,28,H0CA27085,"SCHIFF, ADAM",ADAM,SCHIFF,,,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,LOS ANGELES,900175864,CONTRIBUTIONS,,2018,SB,4042420171400242725,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348461,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348462,23,D2629,1159458,CCM,CAMPAIGN COMMITTEE,C00412304,C00412304,MONTANANS FOR TESTER,MT,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-08 00:00:00,1000.00,S,SENATE,,S6MT00162,"TESTER, JON",JON,TESTER,,,,MT,MONTANA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,BILLINGS,59103,CONTRIBUTIONS,,2018,SB,4042420171400242727,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348462,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348462,23,D2639,1159458,CCM,CAMPAIGN COMMITTEE,C00556506,C00556506,TED LIEU FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-21 00:00:00,1000.00,H,HOUSE,33,H4CA33119,"LIEU, TED",TED,LIEU,,,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,LOS ANGELES,90048,CONTRIBUTIONS,,2018,SB,4042420171400242729,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348462,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M4,201804209111667276,23,D3003,1226186,CCM,CAMPAIGN COMMITTEE,C00401034,C00401034,BRIAN HIGGINS FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-03-29 00:00:00,1000.00,H,HOUSE,26,H4NY27076,"HIGGINS, BRIAN",BRIAN,HIGGINS,,,,NY,NEW YORK,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-27 02:36:48.872,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020181526227570,BUFFALO,14220,CONTRIBUTIONS,,2018,SB,4042620181526686711,http://docquery.fec.gov/cgi-bin/fecimg/?201804209111667276,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M4,201804209111667276,23,D3004,1226186,CCM,CAMPAIGN COMMITTEE,C00547893,C00547893,ELISE FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-03-29 00:00:00,1000.00,H,HOUSE,21,H4NY21079,"STEFANIK, ELISE M.",ELISE,STEFANIK,M.,,,NY,NEW YORK,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-27 02:38:32.661,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020181526227570,WILLSBORO,12996,CONTRIBUTIONS,,2018,SB,4042620181526686713,http://docquery.fec.gov/cgi-bin/fecimg/?201804209111667276,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M4,201804209111667278,23,D2996,1226186,CCM,CAMPAIGN COMMITTEE,C00502179,C00502179,MARK POCAN FOR CONGRESS,WI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-03-23 00:00:00,1000.00,H,HOUSE,02,H2WI02124,"POCAN, MARK",MARK,POCAN,,,,WI,WISCONSIN,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-27 02:41:31.441,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020181526227570,MADISON,537010327,CONTRIBUTIONS,,2018,SB,4042620181526686723,http://docquery.fec.gov/cgi-bin/fecimg/?201804209111667278,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M4,201804209111667278,23,D2997,1226186,CCM,CAMPAIGN COMMITTEE,C00479063,C00479063,THE BILL KEATING COMMITTEE,MA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-03-23 00:00:00,1000.00,H,HOUSE,09,H0MA10082,"KEATING, WILLIAM",WILLIAM,KEATING,,,,MA,MASSACHUSETTS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-27 02:36:14.633,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020181526227570,BUZZARDS BAY,025320765,CONTRIBUTIONS,,2018,SB,4042620181526686725,http://docquery.fec.gov/cgi-bin/fecimg/?201804209111667278,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M4,201804209111667279,23,D2987,1226186,CCM,CAMPAIGN COMMITTEE,C00554113,C00554113,RATCLIFFE FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,X,,2018-03-23 00:00:00,1000.00,H,HOUSE,04,H4TX04153,"RATCLIFFE, JOHN",JOHN,RATCLIFFE,,,,TX,TEXAS,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-27 02:36:48.872,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020181526227570,ROCKWALL,750326670,CONTRIBUTIONS,,2018,SB,4042620181526686729,http://docquery.fec.gov/cgi-bin/fecimg/?201804209111667279,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
